t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4,-5.0867,-5.3617,1.7639,0.74142,0.17425,0.61161,0.21417,7.8653,2.4844,-2.4681,-0.3308,0.98837,-0.66292,39.537,0.14427,-2.1075,0,0,0,9.6933,11.063,9.6712,10.456,1.6621,32.41,-26.847,-1374.4,33.438,80.636
4.01,-5.0061,-5.3369,1.7391,0.7406,0.16673,0.61616,0.20989,8.2606,2.4875,-2.4904,-0.40749,0.90079,-0.67406,39.483,0.46927,-2.3695,0,0,0,9.835,11.024,9.7221,10.202,-12.577,32.514,-25.305,-1469.2,-12.523,227.87
4.02,-4.9215,-5.312,1.7141,0.74025,0.15857,0.62029,0.20524,8.6545,2.4938,-2.5154,-0.49778,0.77821,-0.68258,39.282,0.79303,-2.6087,0,0,0,9.927,10.97,9.7156,9.9308,-27.636,32.162,-22.299,-1538,-57.497,372.37
4.03,-4.833,-5.287,1.6888,0.7405,0.14966,0.62386,0.20014,9.0457,2.5033,-2.5425,-0.60064,0.61911,-0.68898,38.928,1.1111,-2.8108,0,0,0,9.9611,10.907,9.6431,9.6499,-43.245,31.374,-17.89,-1579,-99.57,507.32
4.04,-4.7406,-5.2619,1.6632,0.74149,0.13989,0.62673,0.1945,9.4325,2.516,-2.5714,-0.7145,0.42202,-0.69398,38.416,1.4192,-2.9623,0,0,0,9.9284,10.841,9.496,9.3674,-59.118,30.187,-12.207,-1590.5,-136.82,625.85
4.05,-4.6444,-5.2367,1.6374,0.74334,0.1292,0.62874,0.18825,9.8135,2.5316,-2.6015,-0.83718,0.18565,-0.6985,37.746,1.7137,-3.0514,0,0,0,9.8189,10.781,9.265,9.0946,-74.95,28.66,-5.4501,-1570.7,-167.35,721.14
4.06,-4.5444,-5.2113,1.6112,0.74616,0.11755,0.62971,0.18136,10.187,2.5502,-2.6322,-0.96588,-0.090737,-0.70368,36.919,1.9915,-3.0686,0,0,0,9.6208,10.738,8.9404,8.8462,-90.42,26.869,2.1153,-1517.7,-189.22,786.35
4.07,-4.4407,-5.1856,1.5847,0.75003,0.10496,0.62946,0.17385,10.551,2.5714,-2.6626,-1.0972,-0.40673,-0.711,35.94,2.2505,-3.0075,0,0,0,9.3205,10.722,8.5131,8.641,-105.19,24.91,10.154,-1430.1,-200.62,814.98
4.08,-4.3334,-5.1598,1.558,0.75501,0.091511,0.62778,0.16577,10.905,2.5951,-2.6921,-1.2275,-0.76066,-0.72213,34.818,2.4895,-2.8652,0,0,0,8.9172,10.738,7.9838,8.4852,-118.91,22.893,18.291,-1310,-201.22,806.58
4.09,-4.2226,-5.1337,1.5309,0.76113,0.077334,0.62448,0.15724,11.247,2.6211,-2.7197,-1.3536,-1.1508,-0.73867,33.566,2.7085,-2.6425,0,0,0,8.4213,10.787,7.3619,8.3748,-131.3,20.919,26.178,-1162.9,-191.99,765.72
4.1,-4.1085,-5.1074,1.5036,0.7684,0.062611,0.61936,0.14844,11.576,2.6492,-2.7447,-1.473,-1.575,-0.76211,32.198,2.9083,-2.3435,0,0,0,7.8433,10.866,6.659,8.3081,-142.1,19.082,33.513,-994.24,-173.91,697.13
4.11,-3.9912,-5.0807,1.476,0.7768,0.047549,0.61224,0.13955,11.891,2.6792,-2.7663,-1.5841,-2.0305,-0.79372,30.73,3.0909,-1.9749,0,0,0,7.1941,10.972,5.8898,8.2851,-151.13,17.467,40.044,-809.58,-147.98,605.57
4.12,-3.8707,-5.0538,1.4483,0.78632,0.032361,0.60295,0.13079,12.191,2.711,-2.784,-1.6864,-2.5126,-0.83463,29.181,3.2587,-1.546,0,0,0,6.4856,11.095,5.0747,8.3054,-158.26,16.146,45.564,-614.41,-115.18,495.76
4.13,-3.7474,-5.0265,1.4204,0.7969,0.017245,0.59133,0.12238,12.474,2.7444,-2.7971,-1.7805,-3.0144,-0.88563,27.572,3.415,-1.0675,0,0,0,5.7327,11.221,4.2402,8.3671,-163.4,15.183,49.914,-414.22,-76.501,372.45
4.14,-3.6213,-4.9989,1.3923,0.80847,0.0023578,0.57729,0.11452,12.742,2.7793,-2.8052,-1.868,-3.5258,-0.94715,25.92,3.5637,-0.55195,0,0,0,4.9531,11.331,3.4207,8.4645,-166.54,14.632,52.983,-214.54,-32.944,240.37
4.15,-3.4926,-4.9709,1.3643,0.8209,-0.012193,0.56075,0.10737,12.993,2.8156,-2.808,-1.9516,-4.0329,-1.0191,24.247,3.7091,-0.012359,0,0,0,4.1692,11.395,2.6579,8.5868,-167.71,14.537,54.708,-20.855,14.504,104.26
4.16,-3.3615,-4.9426,1.3362,0.83404,-0.02636,0.54173,0.10106,13.227,2.8535,-2.8054,-2.035,-4.5185,-1.1006,22.572,3.8561,0.53766,0,0,0,3.4069,11.382,1.9977,8.7172,-167,14.932,55.071,161.32,64.853,-31.152
4.17,-3.2281,-4.9139,1.3082,0.84766,-0.040157,0.52029,0.095675,13.444,2.8928,-2.7973,-2.1226,-4.9618,-1.1903,20.913,4.0095,1.0846,0,0,0,2.695,11.263,1.485,8.8334,-164.54,15.84,54.103,326.47,117.11,-161.11
4.18,-3.0927,-4.8847,1.2803,0.86148,-0.053651,0.49663,0.091269,13.645,2.9337,-2.7838,-2.2192,-5.3412,-1.2859,19.287,4.1746,1.6155,0,0,0,2.0621,11.016,1.1543,8.91,-160.54,17.277,51.882,469.11,170.28,-280.9
4.19,-2.9553,-4.8552,1.2525,0.87518,-0.066963,0.47101,0.087846,13.83,2.9763,-2.7651,-2.3302,-5.6366,-1.3848,17.707,4.3568,2.1185,0,0,0,1.532,10.641,1.0193,8.9226,-155.25,19.246,48.535,583.72,223.38,-385.76
4.2,-2.8161,-4.8252,1.225,0.88843,-0.080252,0.44381,0.085382,13.999,3.0209,-2.7415,-2.461,-5.8342,-1.484,16.185,4.5613,2.5831,0,0,0,1.1188,10.163,1.0637,8.8542,-148.98,21.741,44.233,664.79,275.42,-470.96
4.21,-2.6753,-4.7947,1.1977,0.90088,-0.093708,0.41546,0.083826,14.154,3.0676,-2.7136,-2.6171,-5.9301,-1.581,14.729,4.7933,3.0007,0,0,0,0.82241,9.6394,1.2368,8.7013,-142.09,24.747,39.197,706.91,325.4,-531.84
4.22,-2.5331,-4.7638,1.1707,0.91226,-0.10754,0.38639,0.083116,14.294,3.1169,-2.6817,-2.8031,-5.9331,-1.6739,13.344,5.0579,3.3654,0,0,0,0.63421,9.1301,1.4757,8.4714,-134.98,28.239,33.684,708.88,372.4,-566.63
4.23,-2.3895,-4.7324,1.1441,0.92235,-0.12197,0.35702,0.083189,14.421,3.1689,-2.6464,-3.022,-5.861,-1.7619,12.029,5.3596,3.6736,0,0,0,0.54651,8.6733,1.7318,8.1761,-128.03,32.182,27.943,675.53,415.56,-577.77
4.24,-2.2447,-4.7004,1.1178,0.931,-0.1372,0.32766,0.083994,14.535,3.2242,-2.6084,-3.2744,-5.7375,-1.8443,10.782,5.7029,3.9242,0,0,0,0.54852,8.295,1.9637,7.834,-121.57,36.535,22.198,612.15,454.06,-568.02
4.25,-2.0988,-4.6679,1.0919,0.93811,-0.15342,0.29851,0.085502,14.637,3.2831,-2.5682,-3.5584,-5.5882,-1.9212,9.5951,6.0915,4.1182,0,0,0,0.62986,8.0046,2.142,7.4675,-115.87,41.245,16.643,524.02,487.06,-540.12
4.26,-1.952,-4.6348,1.0664,0.94362,-0.17077,0.26967,0.087709,14.727,3.3462,-2.5262,-3.8684,-5.4373,-1.993,8.4609,6.5288,4.2583,0,0,0,0.78451,7.793,2.253,7.099,-111.15,46.255,11.447,416.42,513.71,-496.81
4.27,-1.8043,-4.601,1.0414,0.94751,-0.18935,0.24115,0.090643,14.806,3.4139,-2.4832,-4.1952,-5.3047,-2.06,7.3683,7.0174,4.3488,0,0,0,1.0135,7.6328,2.3004,6.7478,-107.59,51.496,6.7491,294.65,533.18,-440.85
4.28,-1.6559,-4.5665,1.0168,0.94976,-0.20915,0.21287,0.094364,14.875,3.4867,-2.4394,-4.5254,-5.2038,-2.1224,6.305,7.5592,4.3953,0,0,0,1.3255,7.4819,2.3039,6.4277,-105.29,56.892,2.6628,163.97,544.63,-374.99
4.29,-1.5069,-4.5312,0.99261,0.95033,-0.23012,0.18473,0.098952,14.932,3.5652,-2.3954,-4.8416,-5.1396,-2.18,5.2581,8.1554,4.4044,0,0,0,1.7354,7.2883,2.2972,6.1451,-104.32,62.359,-0.72677,29.688,547.23,-301.97
4.3,-1.3573,-4.4951,0.96888,0.94921,-0.25208,0.15663,0.1045,14.98,3.65,-2.3514,-5.1231,-5.1086,-2.232,4.2142,8.8063,4.3833,0,0,0,2.2607,6.998,2.325,5.8986,-104.69,67.804,-3.3619,-102.92,540.13,-224.55
4.31,-1.2073,-4.4582,0.94558,0.94638,-0.27475,0.12855,0.1111,15.017,3.7416,-2.3078,-5.3481,-5.0998,-2.2766,3.16,9.5111,4.3398,0,0,0,2.9159,6.5651,2.4375,5.6783,-106.35,73.126,-5.2122,-228.57,522.5,-145.47
4.32,-1.057,-4.4203,0.92272,0.94186,-0.29779,0.10055,0.1188,15.043,3.8404,-2.2647,-5.4956,-5.0963,-2.3117,2.0831,10.268,4.2817,0,0,0,3.7068,5.9628,2.6831,5.4678,-109.22,78.216,-6.2749,-341.98,493.5,-67.482
4.33,-0.9065,-4.3814,0.90029,0.9357,-0.32076,0.072772,0.12761,15.058,3.9471,-2.2222,-5.5493,-5.0785,-2.3346,0.97214,11.074,4.2168,0,0,0,4.6251,5.1925,3.099,5.2471,-113.13,82.955,-6.5747,-437.86,452.29,6.6647
4.34,-0.75589,-4.3413,0.87828,0.92803,-0.34321,0.045484,0.13746,15.062,4.062,-2.1803,-5.5001,-5.0284,-2.3426,-0.18242,11.926,4.1526,0,0,0,5.6472,4.2874,3.7037,4.9977,-117.9,87.218,-6.1636,-510.92,398.04,74.221
4.35,-0.60529,-4.3001,0.85668,0.91905,-0.3647,0.018996,0.14823,15.054,4.1857,-2.1391,-5.3482,-4.9328,-2.3331,-1.3878,12.817,4.0957,0,0,0,6.7362,3.3075,4.4921,4.7081,-123.26,90.87,-5.1214,-555.89,329.9,132.44
4.36,-0.45484,-4.2576,0.83549,0.90903,-0.38487,-0.0063587,0.1597,15.034,4.3185,-2.0984,-5.1028,-4.7854,-2.3047,-2.6486,13.74,4.0519,0,0,0,7.8352,2.3437,5.421,4.39,-128.91,93.769,-3.5531,-569.37,247.76,179.3
4.37,-0.30465,-4.2137,0.81471,0.89827,-0.40341,-0.030281,0.17163,15.001,4.4606,-2.058,-4.7815,-4.5893,-2.2573,-3.966,14.689,4.026,0,0,0,8.8541,1.5274,6.3901,4.0999,-134.55,95.785,-1.5723,-553.85,153.69,215.08
4.38,-0.15486,-4.1683,0.79433,0.8871,-0.42014,-0.052548,0.18377,14.955,4.6123,-2.0178,-4.4062,-4.3551,-2.1932,-5.3386,15.653,4.0215,0,0,0,9.7247,0.95515,7.3084,3.8928,-139.9,96.812,0.71379,-512.96,50.227,240.46
4.39,-0.0056016,-4.1214,0.77436,0.87584,-0.43497,-0.073036,0.19588,14.894,4.7737,-1.9775,-3.9996,-4.0973,-2.1161,-6.7624,16.622,4.0409,0,0,0,10.414,0.67089,8.1154,3.806,-144.74,96.767,3.2047,-450.34,-60.127,256.16
4.4,0.14298,-4.0728,0.75478,0.86474,-0.44792,-0.091719,0.20779,14.819,4.9447,-1.9369,-3.5822,-3.8303,-2.0303,-8.231,17.584,4.0859,0,0,0,10.92,0.67286,8.7827,3.8566,-148.85,95.594,5.8071,-369.6,-174.85,262.88
4.41,0.29074,-4.0225,0.73562,0.85403,-0.45904,-0.10865,0.21933,14.73,5.1253,-1.8957,-3.1704,-3.5668,-1.94,-9.7364,18.53,4.1572,0,0,0,11.261,0.92835,9.3069,4.0434,-152.08,93.264,8.4347,-274.39,-291.43,261.32
4.42,0.43752,-3.9703,0.71687,0.84385,-0.46845,-0.12394,0.23043,14.625,5.3152,-1.8536,-2.776,-3.3161,-1.8491,-11.269,19.446,4.2545,0,0,0,11.467,1.3889,9.7006,4.3524,-154.3,89.768,11.008,-168.32,-407.35,252.19
4.43,0.58318,-3.9161,0.69855,0.83431,-0.47629,-0.13774,0.24104,14.504,5.5141,-1.8105,-2.4066,-3.0843,-1.7605,-12.819,20.321,4.3769,0,0,0,11.57,2.0021,9.9845,4.7622,-155.42,85.127,13.455,-55.038,-520.08,236.18
4.44,0.72755,-3.86,0.68067,0.82545,-0.48269,-0.1502,0.25115,14.368,5.7215,-1.766,-2.0666,-2.875,-1.6767,-14.374,21.145,4.5229,0,0,0,11.6,2.7194,10.181,5.2488,-155.39,79.385,15.711,61.84,-627.13,214
4.45,0.87049,-3.8017,0.66324,0.81729,-0.4878,-0.16148,0.26077,14.217,5.9368,-1.72,-1.7578,-2.6895,-1.5994,-15.923,21.906,4.6903,0,0,0,11.579,3.4992,10.311,5.7882,-154.19,72.612,17.717,178.68,-725.96,186.36
4.46,1.0118,-3.7412,0.64627,0.80982,-0.49176,-0.17174,0.26994,14.05,6.1593,-1.6722,-1.4801,-2.528,-1.5296,-17.454,22.594,4.8763,0,0,0,11.527,4.308,10.392,6.3589,-151.83,64.902,19.423,291.85,-814.06,153.96
4.47,1.1514,-3.6785,0.6298,0.80299,-0.49471,-0.18112,0.2787,13.868,6.3884,-1.6224,-1.2326,-2.3896,-1.468,-18.956,23.201,5.0776,0,0,0,11.456,5.12,10.437,6.9419,-148.37,56.375,20.783,397.73,-888.92,117.5
4.48,1.2891,-3.6134,0.61383,0.79675,-0.49674,-0.18975,0.2871,13.671,6.6231,-1.5706,-1.0139,-2.2728,-1.4147,-20.418,23.719,5.2907,0,0,0,11.374,5.9155,10.458,7.521,-143.91,47.176,21.761,492.68,-948.01,77.681
4.49,1.4248,-3.546,0.59839,0.79106,-0.49798,-0.19775,0.29518,13.459,6.8625,-1.5166,-0.82232,-2.176,-1.3697,-21.831,24.143,5.5115,0,0,0,11.289,6.6794,10.463,8.0821,-138.57,37.476,22.328,573.08,-988.83,35.211
4.5,1.5583,-3.4762,0.58351,0.78584,-0.49853,-0.20522,0.30301,13.234,7.1056,-1.4603,-0.6566,-2.0974,-1.3328,-23.187,24.468,5.7358,0,0,0,11.204,7.3994,10.46,8.613,-132.51,27.468,22.459,635.61,-1009.1,-9.2019
4.51,1.6894,-3.4039,0.5692,0.78102,-0.49847,-0.21224,0.31063,12.996,7.3515,-1.4018,-0.51544,-2.0351,-1.3034,-24.479,24.692,5.9591,0,0,0,11.126,8.0629,10.458,9.102,-125.92,17.36,22.14,680.1,-1009.5,-54.788
4.52,1.8182,-3.3291,0.55548,0.77654,-0.49789,-0.21891,0.31807,12.745,7.5991,-1.3412,-0.39745,-1.9869,-1.2808,-25.704,24.815,6.177,0,0,0,11.061,8.6612,10.464,9.5413,-118.96,7.3379,21.362,708.18,-992.06,-100.74
4.53,1.9443,-3.2519,0.54238,0.77232,-0.49688,-0.22528,0.32539,12.482,7.8474,-1.2783,-0.30123,-1.9509,-1.2642,-26.858,24.839,6.3849,0,0,0,11.009,9.1905,10.48,9.9267,-111.8,-2.4295,20.126,721.48,-959,-146.26
4.54,2.0678,-3.1722,0.52992,0.7683,-0.4955,-0.23142,0.33262,12.208,8.0956,-1.2135,-0.22542,-1.925,-1.2528,-27.94,24.768,6.5781,0,0,0,10.972,9.6501,10.507,10.257,-104.58,-11.797,18.441,721.65,-912.51,-190.53
4.55,2.1884,-3.09,0.51812,0.76441,-0.49384,-0.23739,0.33977,11.924,8.3425,-1.1468,-0.16879,-1.9075,-1.2456,-28.95,24.605,6.7522,0,0,0,10.948,10.041,10.545,10.532,-97.407,-20.642,16.323,710.35,-854.75,-232.75
4.56,2.3062,-3.0053,0.50699,0.7606,-0.49196,-0.24321,0.34687,11.629,8.5874,-1.0785,-0.13017,-1.8965,-1.2417,-29.888,24.357,6.9032,0,0,0,10.937,10.367,10.595,10.753,-90.402,-28.862,13.796,689.2,-787.91,-272.12
4.57,2.421,-2.9183,0.49655,0.75679,-0.48992,-0.24895,0.35393,11.326,8.8294,-1.0089,-0.10846,-1.8905,-1.2405,-30.758,24.03,7.0269,0,0,0,10.937,10.63,10.655,10.923,-83.651,-36.377,10.892,659.86,-714.16,-307.83
4.58,2.5327,-2.8288,0.48681,0.75296,-0.48778,-0.25461,0.36096,11.014,9.0677,-0.93811,-0.10255,-1.8879,-1.241,-31.563,23.632,7.1199,0,0,0,10.948,10.834,10.724,11.046,-77.227,-43.13,7.6538,623.97,-635.68,-339.08
4.59,2.6412,-2.7369,0.47779,0.74904,-0.48561,-0.26025,0.36796,10.695,9.3018,-0.86658,-0.11131,-1.8874,-1.2427,-32.304,23.17,7.179,0,0,0,10.969,10.985,10.801,11.125,-71.188,-49.082,4.1285,583.17,-554.65,-365.05
4.6,2.7466,-2.6427,0.46948,0.74499,-0.48346,-0.26587,0.37493,10.368,9.531,-0.79465,-0.13342,-1.8878,-1.2448,-32.988,22.653,7.2017,0,0,0,10.997,11.088,10.882,11.167,-65.574,-54.221,0.37304,539.11,-473.24,-384.95
4.61,2.8486,-2.5463,0.4619,0.74078,-0.48137,-0.27149,0.38186,10.035,9.7547,-0.72268,-0.16744,-1.888,-1.2469,-33.617,22.089,7.1859,0,0,0,11.032,11.148,10.965,11.177,-60.411,-58.553,-3.5476,493.44,-393.63,-397.97
4.62,2.9473,-2.4477,0.45503,0.73638,-0.4794,-0.27714,0.38873,9.6963,9.9726,-0.65106,-0.21162,-1.887,-1.2485,-34.197,21.485,7.1304,0,0,0,11.069,11.174,11.045,11.163,-55.705,-62.107,-7.5607,447.79,-317.99,-403.3
4.63,3.0425,-2.3469,0.44887,0.73177,-0.47757,-0.28281,0.39554,9.3516,10.184,-0.5802,-0.26392,-1.8844,-1.2495,-34.733,20.849,7.0347,0,0,0,11.105,11.175,11.115,11.134,-51.449,-64.934,-11.585,403.81,-248.51,-400.14
4.64,3.1343,-2.244,0.44342,0.72694,-0.47593,-0.28852,0.40226,9.0018,10.389,-0.5105,-0.32195,-1.8796,-1.2496,-35.228,20.188,6.899,0,0,0,11.136,11.159,11.168,11.102,-47.618,-67.105,-15.532,363.14,-187.34,-387.69
4.65,3.2225,-2.1391,0.43866,0.72186,-0.47448,-0.29428,0.40888,8.6472,10.588,-0.44235,-0.38299,-1.8726,-1.249,-35.686,19.509,6.7246,0,0,0,11.157,11.134,11.198,11.072,-44.172,-68.712,-19.308,326.75,-135.54,-365.87
4.66,3.3072,-2.0323,0.43457,0.71656,-0.47323,-0.30007,0.4154,8.2882,10.78,-0.37613,-0.44438,-1.8637,-1.2479,-36.112,18.815,6.5137,0,0,0,11.169,11.104,11.208,11.046,-41.069,-69.845,-22.822,294.61,-92.514,-335.62
4.67,3.3883,-1.9235,0.43113,0.71103,-0.47219,-0.30589,0.42179,7.925,10.964,-0.31219,-0.50365,-1.8528,-1.2464,-36.509,18.113,6.2693,0,0,0,11.174,11.069,11.199,11.026,-38.266,-70.589,-25.996,266.62,-57.532,-298.01
4.68,3.4657,-1.813,0.42831,0.70529,-0.47133,-0.31175,0.42804,7.5581,11.142,-0.25085,-0.55856,-1.8403,-1.2447,-36.879,17.405,5.9951,0,0,0,11.172,11.031,11.174,11.013,-35.723,-71.02,-28.761,242.68,-29.867,-254.06
4.69,3.5394,-1.7007,0.4261,0.69937,-0.47065,-0.31762,0.43416,7.1875,11.312,-0.19237,-0.60704,-1.8264,-1.2429,-37.224,16.693,5.6956,0,0,0,11.165,10.992,11.134,11.005,-33.399,-71.208,-31.059,222.69,-8.7907,-204.83
4.7,3.6094,-1.5868,0.42446,0.69328,-0.4701,-0.3235,0.44014,6.8137,11.476,-0.137,-0.64726,-1.8114,-1.2412,-37.547,15.981,5.3757,0,0,0,11.154,10.952,11.082,11.005,-31.256,-71.216,-32.843,206.55,6.4238,-151.36
4.71,3.6757,-1.4712,0.42335,0.68705,-0.46966,-0.32937,0.44597,6.4367,11.632,-0.084911,-0.67762,-1.7956,-1.2397,-37.85,15.27,5.0406,0,0,0,11.139,10.913,11.02,11.01,-29.256,-71.097,-34.076,194.16,16.505,-94.691
4.72,3.7382,-1.3542,0.42275,0.68073,-0.46929,-0.33521,0.45168,6.0567,11.781,-0.036222,-0.69676,-1.7794,-1.2385,-38.133,14.56,4.6961,0,0,0,11.122,10.874,10.95,11.022,-27.361,-70.9,-34.73,185.42,22.181,-35.868
4.73,3.7968,-1.2356,0.42261,0.67433,-0.46895,-0.34099,0.45726,5.6741,11.923,0.0089985,-0.70361,-1.7632,-1.2377,-38.397,13.852,4.348,0,0,0,11.103,10.836,10.875,11.038,-25.536,-70.666,-34.789,180.21,24.18,24.064
4.74,3.8516,-1.1157,0.42292,0.66791,-0.46859,-0.3467,0.46274,5.2889,12.058,0.050745,-0.69739,-1.7473,-1.2373,-38.643,13.146,4.0023,0,0,0,11.085,10.798,10.796,11.058,-23.745,-70.426,-34.248,178.46,23.23,84.061
4.75,3.9026,-0.9945,0.42362,0.66149,-0.46815,-0.3523,0.46814,4.9013,12.186,0.089072,-0.6776,-1.732,-1.2374,-38.872,12.443,3.665,0,0,0,11.068,10.76,10.718,11.08,-21.955,-70.208,-33.112,180.04,20.058,143.08
4.76,3.9496,-0.87203,0.42469,0.65511,-0.46761,-0.35778,0.47347,4.5115,12.307,0.12409,-0.6441,-1.7176,-1.2379,-39.082,11.742,3.342,0,0,0,11.054,10.72,10.643,11.1,-20.134,-70.03,-31.394,184.87,15.394,200.07
4.77,3.9928,-0.74839,0.42609,0.6488,-0.4669,-0.3631,0.47877,4.1197,12.421,0.15598,-0.59705,-1.7044,-1.2388,-39.274,11.042,3.039,0,0,0,11.044,10.678,10.574,11.117,-18.248,-69.903,-29.12,192.83,9.9642,254
4.78,4.032,-0.62364,0.4278,0.6426,-0.46599,-0.36823,0.48407,3.7261,12.528,0.18496,-0.53692,-1.6925,-1.2399,-39.447,10.344,2.7613,0,0,0,11.04,10.63,10.516,11.127,-16.267,-69.831,-26.327,203.84,4.4977,303.82
4.79,4.0673,-0.49785,0.42978,0.63654,-0.46484,-0.37316,0.48939,3.3308,12.628,0.21131,-0.46448,-1.6818,-1.2411,-39.599,9.6455,2.514,0,0,0,11.043,10.576,10.469,11.129,-14.161,-69.811,-23.061,217.68,-0.45903,348.67
4.8,4.0986,-0.3711,0.43201,0.63063,-0.46341,-0.37783,0.49478,2.9341,12.721,0.23535,-0.38071,-1.6726,-1.2421,-39.73,8.9473,2.3015,0,0,0,11.05,10.519,10.431,11.124,-11.905,-69.838,-19.371,233.92,-4.8834,388.3
4.81,4.126,-0.24346,0.43448,0.6249,-0.46167,-0.38224,0.50025,2.5363,12.807,0.25747,-0.28667,-1.6649,-1.243,-39.837,8.2486,2.1278,0,0,0,11.057,10.463,10.399,11.114,-9.4766,-69.907,-15.313,252.05,-8.8475,422.53
4.82,4.1494,-0.11499,0.43716,0.61936,-0.4596,-0.38636,0.50586,2.1375,12.886,0.27805,-0.18349,-1.659,-1.2435,-39.919,7.549,1.9963,0,0,0,11.061,10.409,10.368,11.102,-6.8594,-70.014,-10.939,271.57,-12.423,451.18
4.83,4.1687,0.014232,0.44004,0.61402,-0.45718,-0.39015,0.51161,1.738,12.958,0.29754,-0.072362,-1.6551,-1.2439,-39.973,6.8482,1.9099,0,0,0,11.06,10.36,10.337,11.091,-4.0422,-70.155,-6.3081,291.97,-15.683,474.1
4.84,4.1841,0.14414,0.44311,0.6089,-0.45437,-0.3936,0.51756,1.3381,13.023,0.31641,0.04546,-1.6537,-1.2442,-39.999,6.1458,1.8708,0,0,0,11.05,10.319,10.302,11.08,-1.0187,-70.327,-1.477,312.76,-18.699,491.11
4.85,4.1955,0.27466,0.44637,0.60398,-0.45118,-0.39669,0.52372,0.93813,13.081,0.33512,0.16869,-1.6549,-1.2445,-39.993,5.4416,1.8808,0,0,0,11.031,10.286,10.261,11.072,2.2126,-70.528,3.4938,333.43,-21.543,502.04
4.86,4.2029,0.40573,0.44981,0.59926,-0.44759,-0.39941,0.53012,0.53836,13.132,0.35419,0.29602,-1.6593,-1.2451,-39.954,4.7352,1.941,0,0,0,10.999,10.264,10.212,11.067,5.6478,-70.757,8.5428,353.48,-24.286,506.71
4.87,4.2063,0.53727,0.45345,0.59474,-0.44357,-0.40174,0.53678,0.13917,13.175,0.37411,0.42608,-1.6673,-1.246,-39.88,4.0263,2.0517,0,0,0,10.953,10.253,10.155,11.066,9.2784,-71.014,13.607,372.4,-27.002,504.98
4.88,4.2057,0.66921,0.4573,0.59038,-0.43914,-0.40368,0.54373,-0.2591,13.212,0.39539,0.55747,-1.6793,-1.2476,-39.768,3.3148,2.2129,0,0,0,10.894,10.252,10.087,11.069,13.09,-71.298,18.62,389.71,-29.763,496.65
4.89,4.2011,0.80149,0.46137,0.58619,-0.43428,-0.40522,0.55098,-0.65606,13.242,0.41854,0.68873,-1.6956,-1.2501,-39.617,2.6003,2.4237,0,0,0,10.82,10.263,10.008,11.075,17.065,-71.61,23.517,404.88,-32.639,481.56
4.9,4.1926,0.93402,0.46568,0.58212,-0.42898,-0.40638,0.55855,-1.0513,13.264,0.44403,0.8183,-1.7168,-1.2536,-39.426,1.8825,2.6827,0,0,0,10.73,10.285,9.92,11.085,21.179,-71.951,28.229,417.44,-35.704,459.55
4.91,4.1801,1.0667,0.47026,0.57815,-0.42324,-0.40715,0.56643,-1.4444,13.279,0.47234,0.94456,-1.7432,-1.2586,-39.193,1.1611,2.9875,0,0,0,10.626,10.318,9.822,11.098,25.404,-72.324,32.684,426.86,-39.03,430.44
4.92,4.1637,1.1996,0.47513,0.57425,-0.41706,-0.40756,0.57462,-1.835,13.287,0.50392,1.0658,-1.7751,-1.265,-38.918,0.43589,3.3353,0,0,0,10.508,10.361,9.7157,11.111,29.704,-72.733,36.813,432.65,-42.687,394.06
4.93,4.1434,1.3325,0.48035,0.57038,-0.41044,-0.40762,0.58313,-2.2227,13.288,0.53918,1.18,-1.8127,-1.2732,-38.599,-0.29364,3.7224,0,0,0,10.376,10.412,9.6026,11.125,34.043,-73.18,40.541,434.3,-46.75,350.25
4.94,4.1192,1.4653,0.48593,0.56651,-0.40338,-0.40738,0.59194,-2.6069,13.281,0.57849,1.2852,-1.8562,-1.2833,-38.237,-1.0278,4.1445,0,0,0,10.232,10.473,9.4848,11.137,38.375,-73.669,43.793,431.33,-51.289,298.83
4.95,4.0913,1.5981,0.49193,0.56259,-0.39589,-0.40686,0.60102,-2.9872,13.267,0.62217,1.3793,-1.9056,-1.2954,-37.832,-1.7672,4.5964,0,0,0,10.077,10.54,9.3645,11.146,42.652,-74.207,46.492,423.26,-56.368,239.7
4.96,4.0595,1.7306,0.49839,0.55859,-0.38798,-0.40613,0.61034,-3.3634,13.246,0.67049,1.4597,-1.9607,-1.3096,-37.384,-2.5122,5.0722,0,0,0,9.9134,10.612,9.2444,11.15,46.824,-74.798,48.563,410.26,-61.933,173.6
4.97,4.024,1.863,0.50536,0.55446,-0.37965,-0.40523,0.61987,-3.7348,13.217,0.72367,1.5246,-2.0214,-1.3258,-36.896,-3.2633,5.5654,0,0,0,9.7445,10.686,9.1266,11.147,50.843,-75.447,49.945,392.92,-67.852,101.83
4.98,3.9848,1.995,0.51288,0.55017,-0.37093,-0.40423,0.62955,-4.1011,13.181,0.78183,1.5721,-2.0872,-1.3442,-36.368,-4.0213,6.0687,0,0,0,9.5729,10.76,9.013,11.137,54.67,-76.156,50.586,371.81,-73.989,25.732
